avgGas,timestamp,samples,open,close,high,low
89062.68365,2024-12-02 06:19:19.412000+00:00,60,12.5127,12.0,13.9189,9.9795
92711.05021833333,2024-12-02 05:19:16.064000+00:00,60,12.7473,12.0371,13.4839,10.0
87074.44835166665,2024-12-02 04:19:12.849000+00:00,60,13.3354,20.1047,21.7641,10.4899
85842.96886333334,2024-12-02 03:19:09.509000+00:00,60,21.097,15.0523,25.3223,12.0282
86310.10851499999,2024-12-02 02:19:06.272000+00:00,60,13.2844,14.4349,18.322,11.4448
83210.30824500002,2024-12-02 01:19:02.970000+00:00,60,13.4074,14.0014,25.6608,12.0781
84777.40713833329,2024-12-02 00:18:59.447000+00:00,60,14.7131,14.535,44.0441,11.2135
88180.78143898305,2024-12-01 23:19:56.354000+00:00,59,13.4436,14.3558,16.6056,11.7998
82824.5362,2024-12-01 22:19:51.832000+00:00,60,14.2099,17.2671,20.0463,12.5328
80882.80128999999,2024-12-01 21:19:47.513000+00:00,60,18.3072,18.6602,24.5992,15.9112
80472.41175666667,2024-12-01 20:19:43.683000+00:00,60,19.3504,23.6354,31.3046,17.809
81339.85142166667,2024-12-01 19:19:39.999000+00:00,60,25.3642,18.2555,26.6258,15.6542
81033.13913166664,2024-12-01 18:19:35.772000+00:00,60,17.2992,18.638,22.3338,15.9428
84183.49653666667,2024-12-01 17:19:31.824000+00:00,60,18.6932,23.2431,23.2431,14.0
80522.78177999999,2024-12-01 16:19:28.277000+00:00,60,22.0,25.0789,29.5992,21.1463
82380.0551216667,2024-12-01 15:19:24.538000+00:00,60,26.3906,21.9822,30.1863,19.6199
85673.66361500001,2024-12-01 14:19:21.658000+00:00,60,23.0539,13.5398,23.2869,12.934
86377.50899333334,2024-12-01 13:19:18.309000+00:00,60,15.776,12.2931,17.417,11.618
88358.37401666665,2024-12-01 12:19:15.527000+00:00,60,11.3599,9.6749,13.9381,9.0798
88022.14380833329,2024-12-01 11:19:11.517000+00:00,60,9.6863,9.2448,10.8,7.5017
