avgGas,timestamp,samples,open,close,high,low
79987.87616666667,2024-12-05 20:36:40.342000+00:00,60,20.5238,23.0813,27.0408,18.3618
80864.07960166667,2024-12-05 19:36:36.410000+00:00,60,27.9952,25.0584,37.1433,20.512
79616.31722166667,2024-12-05 18:36:33.310000+00:00,60,24.8278,29.9765,33.2297,22.1495
76336.8647466667,2024-12-05 17:36:29.846000+00:00,60,29.4629,26.9058,38.6479,22.1373
74449.86605333335,2024-12-05 16:36:26.123000+00:00,60,26.3029,28.6799,34.0582,24.264
75328.83759499999,2024-12-05 15:36:22.350000+00:00,60,27.3078,34.6335,34.733,23.1096
78067.92011,2024-12-05 14:36:09.754000+00:00,60,34.0624,31.3238,35.0248,24.5969
75517.77730999998,2024-12-05 13:36:04.772000+00:00,60,31.4418,23.0,32.8502,21.4643
77050.48216833333,2024-12-05 12:35:59.255000+00:00,60,21.339,17.9173,36.0244,17.4442
79231.06465166667,2024-12-05 11:35:54.654000+00:00,60,17.8591,18.8082,21.9222,15.68
78757.3295864407,2024-12-05 10:36:31.398000+00:00,59,17.8557,20.0,22.1919,16.5862
80358.377735,2024-12-05 09:36:27.288000+00:00,60,22.0052,20.3406,29.9319,17.0
79579.54955333332,2024-12-05 08:36:22.935000+00:00,60,18.286,20.8862,24.5952,16.0173
84650.90280166661,2024-12-05 07:36:19.274000+00:00,60,20.498,17.0143,21.0604,14.0
84265.91597333334,2024-12-05 06:36:14.744000+00:00,60,16.4509,18.1681,19.7177,14.0
85495.63122833335,2024-12-05 05:36:10.731000+00:00,60,18.6418,19.6962,21.437,15.075
84818.60672500002,2024-12-05 04:36:06.817000+00:00,60,19.4283,19.3306,23.1172,16.8748
84774.56966166665,2024-12-05 03:36:02.755000+00:00,60,20.5298,32.5903,37.3924,17.3779
88663.52493833333,2024-12-05 02:35:58.714000+00:00,60,32.7646,17.3585,34.4665,16.4104
85412.12755333334,2024-12-05 01:35:55.554000+00:00,60,18.6492,20.6754,22.4009,14.0308
83474.51035833337,2024-12-05 00:35:52.196000+00:00,60,21.7559,20.0,27.7836,14.9724
83980.53542372881,2024-12-04 23:36:48.841000+00:00,59,20.0,28.2786,29.32,18.2383
81631.89645166666,2024-12-04 22:36:45.196000+00:00,60,29.3891,26.9142,33.9282,19.8006
78750.07386166666,2024-12-04 21:36:41.880000+00:00,60,28.9278,34.7509,37.376,23.2616
78599.97164166665,2024-12-04 20:36:36.452000+00:00,60,34.4142,37.0394,55.3806,31.0416
80795.64011333331,2024-12-04 19:36:31.554000+00:00,60,35.263,23.6525,46.0058,23.0981
75996.87056666668,2024-12-04 18:36:26.694000+00:00,60,25.2894,28.4167,34.6307,23.0
78287.68571166667,2024-12-04 17:36:21.443000+00:00,60,26.2485,29.8465,36.9831,25.0
74247.10938000001,2024-12-04 16:36:15.745000+00:00,60,31.5003,44.1658,50.0901,29.7072
74976.12301666668,2024-12-04 15:36:11.528000+00:00,60,43.106,49.0832,56.9702,42.3193
75791.501365,2024-12-04 14:36:06.959000+00:00,60,50.0,36.6938,53.4215,35.2143
83787.59561833339,2024-12-04 13:36:02.067000+00:00,60,40.143,20.0,47.9344,18.4574
79390.54028166665,2024-12-04 12:35:56.751000+00:00,60,21.3077,21.7739,23.6723,17.2494
78971.33065999996,2024-12-04 11:35:52.407000+00:00,60,20.257,24.7091,25.6658,17.2679
82639.9285983051,2024-12-04 10:36:48.025000+00:00,59,22.8291,16.7005,24.2889,15.68
85942.06862166667,2024-12-04 09:36:44.363000+00:00,60,18.9702,23.2578,27.4302,16.0028
83388.34983833334,2024-12-04 08:36:36.450000+00:00,60,24.0,17.612,27.3868,15.1368
83939.37309,2024-12-04 07:36:33.307000+00:00,60,18.535,17.5009,22.3974,15.0725
87611.1556933333,2024-12-04 06:36:30.078000+00:00,60,15.3376,17.9839,19.3866,15.3376
87872.30238500003,2024-12-04 05:36:27.292000+00:00,60,16.436,18.5336,19.8119,14.56
88264.89005000005,2024-12-04 04:36:24.087000+00:00,60,19.3969,16.6387,21.0044,14.6004
88827.85781333332,2024-12-04 03:36:21.220000+00:00,60,17.0,18.0,72.5298,13.6134
85625.33538000002,2024-12-04 02:36:17.878000+00:00,60,19.7145,18.0,20.5151,14.0
85023.52970499996,2024-12-04 01:36:14.143000+00:00,60,18.687,21.576,24.6528,15.1053
82598.90641333333,2024-12-04 00:36:10.695000+00:00,60,21.9398,22.8976,32.5578,17.0103
83625.77913833335,2024-12-03 23:36:07.614000+00:00,60,24.3331,20.2804,39.9272,18.1384
82129.14300166669,2024-12-03 22:36:03.723000+00:00,60,24.862,25.2583,26.4381,20.0
79125.005515,2024-12-03 21:35:56.615000+00:00,60,24.5748,34.3805,37.6432,23.7141
80747.33204666668,2024-12-03 20:35:53.350000+00:00,60,34.3036,27.8922,37.0629,26.3189
79065.51976271186,2024-12-03 19:36:49.665000+00:00,59,27.9212,30.4643,39.984,23.0
80269.22153,2024-12-03 18:36:45.490000+00:00,60,30.311,30.0248,43.1232,27.7208
79473.51354666665,2024-12-03 17:36:40.957000+00:00,60,33.2573,41.8543,52.7355,29.4554
75912.11926833334,2024-12-03 16:36:36.016000+00:00,60,39.6304,35.3816,47.523,25.9728
72308.22514833332,2024-12-03 15:36:31.173000+00:00,60,35.0,46.2889,50.0876,30.1235
76365.84648000001,2024-12-03 14:36:22.792000+00:00,60,48.0454,50.3062,75.0563,40.04
80155.31307666669,2024-12-03 13:36:18.842000+00:00,60,44.2052,38.5669,64.8434,27.4105
120189.27540999997,2024-12-03 12:36:15.160000+00:00,60,34.2272,23.0,165.7489,19.9711
81798.111965,2024-12-03 11:36:11.140000+00:00,60,25.2404,18.7315,27.3651,16.1932
79034.24224333334,2024-12-03 10:36:06.962000+00:00,60,18.8034,19.4943,24.0576,15.5081
80455.532255,2024-12-03 09:36:02.518000+00:00,60,20.2207,16.6496,21.8862,13.9878
81591.07108166665,2024-12-03 08:35:57.958000+00:00,60,18.4764,15.6708,23.9622,14.2719
83497.786415,2024-12-03 07:35:54.192000+00:00,60,15.8537,16.0,18.768,13.2332
84321.15584067797,2024-12-03 06:36:50.435000+00:00,59,14.5745,18.8653,23.4015,14.5123
83613.21309166665,2024-12-03 05:36:46.411000+00:00,60,17.9914,14.8198,20.6556,12.9485
84567.54510833333,2024-12-03 04:36:42.595000+00:00,60,14.6733,15.4445,16.3794,12.2846
87260.72729500002,2024-12-03 03:36:38.866000+00:00,60,16.5042,16.7515,20.0494,13.8047
83240.27058499999,2024-12-03 02:36:32.908000+00:00,60,17.3727,19.6762,20.2842,15.0
85914.65477166665,2024-12-03 01:36:29.216000+00:00,60,18.9352,18.2257,22.2147,13.7761
80013.76758333333,2024-12-03 00:36:25.115000+00:00,60,16.8674,24.5407,24.7851,16.0
81353.36668666665,2024-12-02 23:36:21.841000+00:00,60,24.1916,25.6065,30.0251,19.2923
79863.72949999997,2024-12-02 22:36:18.063000+00:00,60,26.4639,29.6897,34.1807,23.52
74323.30481500001,2024-12-02 21:36:14.714000+00:00,60,30.0106,53.0027,53.6913,29.0271
73169.77625499999,2024-12-02 20:36:10.860000+00:00,60,52.2189,112.3381,131.4217,50.2979
80521.356105,2024-12-02 19:36:06.849000+00:00,60,131.3036,30.6067,204.4347,27.921
74939.774455,2024-12-02 18:36:02.190000+00:00,60,29.3884,29.6844,36.0567,22.3697
76299.93696333333,2024-12-02 17:35:58.500000+00:00,60,30.5087,36.3396,41.9637,26.4889
74955.50844166667,2024-12-02 16:35:54.522000+00:00,60,37.3288,31.3542,45.0309,30.0
73895.39597999999,2024-12-02 15:35:51.064000+00:00,60,31.3747,34.1905,37.3451,25.404
78305.37951016951,2024-12-02 14:36:47.747000+00:00,59,36.8052,26.0029,45.2189,22.6169
79717.13003833334,2024-12-02 13:36:43.912000+00:00,60,22.9258,17.9257,25.5366,15.3824
83238.42911333335,2024-12-02 12:36:40.366000+00:00,60,20.5,14.9506,21.322,13.7841
85152.32683333334,2024-12-02 11:36:36.876000+00:00,60,15.6368,12.5984,17.527,10.0
82661.47157666666,2024-12-02 10:36:33.438000+00:00,60,12.6651,14.0302,19.3595,11.1684
86392.82661666669,2024-12-02 09:36:30.061000+00:00,60,12.1433,13.2112,18.1914,10.5597
79867.29375666664,2024-12-02 08:36:27.003000+00:00,60,12.8975,15.1688,45.4459,10.917
88730.13053166667,2024-12-02 07:36:23.717000+00:00,60,16.468,11.8577,16.961,10.0
89709.57242166666,2024-12-02 06:36:20.288000+00:00,60,13.1848,12.2037,13.9325,9.9795
92687.308715,2024-12-02 05:36:16.917000+00:00,60,11.1072,12.3467,13.4839,10.0
87483.670455,2024-12-02 04:36:13.657000+00:00,60,11.239,15.4128,15.8698,10.4899
87425.07209666668,2024-12-02 03:36:10.568000+00:00,60,14.4877,14.6492,25.3223,12.8993
85449.39123833332,2024-12-02 02:36:07.361000+00:00,60,15.5708,16.1,18.322,11.4448
83662.80453166668,2024-12-02 01:36:03.835000+00:00,60,16.1458,20.1254,20.4465,12.0781
84391.59774499999,2024-12-02 00:36:00.535000+00:00,60,17.0,12.6187,25.6608,11.279
88341.26146333333,2024-12-01 23:35:57.037000+00:00,60,11.7617,13.5022,44.0441,11.2135
84029.24726833333,2024-12-01 22:35:52.894000+00:00,60,15.7085,14.7076,20.0463,12.5328
81148.89425084744,2024-12-01 21:36:48.550000+00:00,59,14.8377,17.2077,24.5992,13.3209
80117.24650333334,2024-12-01 20:36:44.735000+00:00,60,17.3858,22.4808,23.5796,16.2625
80834.85186833334,2024-12-01 19:36:41.046000+00:00,60,24.3826,17.921,31.3046,15.7321
81721.08832000001,2024-12-01 18:36:36.838000+00:00,60,18.3503,19.349,22.3338,15.6542
82144.10780833331,2024-12-01 17:36:33.038000+00:00,60,22.2906,19.1384,22.2906,14.0
82356.53672000002,2024-12-01 16:36:29.102000+00:00,60,18.4418,25.4314,29.5992,16.8524
82310.05131666668,2024-12-01 15:36:25.857000+00:00,60,27.2848,22.2041,30.1863,21.3193
84192.88485833335,2024-12-01 14:36:22.362000+00:00,60,20.7919,19.2564,23.9505,15.1911
85690.55280500003,2024-12-01 13:36:19.451000+00:00,60,18.951,13.7055,19.7897,12.0
87816.90553999999,2024-12-01 12:36:16.288000+00:00,60,14.8048,10.4071,15.7951,10.0
88570.57202499999,2024-12-01 11:36:12.286000+00:00,60,10.839,9.7062,11.9934,7.7368
89169.32098,2024-12-01 10:36:09.599000+00:00,60,9.173,8.9403,10.8,6.9463
92464.71870666668,2024-12-01 09:36:06.990000+00:00,60,8.2883,10.2193,53.7166,7.4726
96730.72034000001,2024-12-01 08:36:04.258000+00:00,60,10.1655,9.5045,12.2263,8.4544
97325.16061,2024-12-01 07:36:00.932000+00:00,60,11.3973,10.3644,11.3973,8.1996
101769.26774666666,2024-12-01 06:35:57.852000+00:00,60,9.6456,8.0867,10.9184,7.0
98624.36110000002,2024-12-01 05:35:54.908000+00:00,60,8.6016,7.1833,10.4803,6.4201
102868.37891833337,2024-12-01 04:35:51.775000+00:00,60,7.3379,6.8651,9.0,6.1923
96780.48115423732,2024-12-01 03:36:48.375000+00:00,59,7.2466,7.1313,10.1555,6.5751
92916.37913166666,2024-12-01 02:36:45.233000+00:00,60,7.4478,12.0931,14.2537,7.0
93808.10635833336,2024-12-01 01:36:42.078000+00:00,60,10.8439,11.534,13.5939,8.6218
88816.61096333331,2024-12-01 00:36:38.998000+00:00,60,11.3109,13.4308,15.6428,10.0
88268.64534666666,2024-11-30 23:36:35.444000+00:00,60,14.1817,12.0379,15.3415,9.0
89038.65807333331,2024-11-30 22:36:32.287000+00:00,60,13.4544,13.1213,15.3542,10.5344
87543.65311,2024-11-30 21:36:29.404000+00:00,60,12.33,13.3818,16.3552,11.0
86425.39829,2024-11-30 20:36:26.380000+00:00,60,14.634,13.9493,26.3202,12.1697
83747.69522333336,2024-11-30 19:36:23.665000+00:00,60,13.0834,13.0538,16.2321,11.819
84943.147775,2024-11-30 18:36:20.265000+00:00,60,14.4253,16.394,17.3666,11.8703
84001.93789166665,2024-11-30 17:36:16.819000+00:00,60,17.3773,17.8947,19.1173,13.0
83689.31708833334,2024-11-30 16:36:13.614000+00:00,60,21.0075,15.4955,21.0075,13.0
84043.4094766667,2024-11-30 15:36:10.524000+00:00,60,13.014,10.4046,16.5713,9.8336
82689.43263333333,2024-11-30 14:36:07.377000+00:00,60,11.7536,11.5689,14.5277,9.7977
85432.62387500005,2024-11-30 13:36:04.207000+00:00,60,11.4041,8.3193,15.6504,7.8466
87934.59802333335,2024-11-30 12:36:00.532000+00:00,60,8.5187,8.2058,10.3727,7.196
90258.77822999997,2024-11-30 11:35:56.033000+00:00,60,8.9827,6.2715,10.4109,5.7465
86484.027155,2024-11-30 10:35:52.669000+00:00,60,6.6797,7.172,9.9517,5.7257
87701.71801525426,2024-11-30 09:36:49.793000+00:00,59,8.6331,7.5936,10.4579,6.27
89132.68139666668,2024-11-30 08:36:46.950000+00:00,60,8.0,7.3116,9.8012,6.2621
89373.95073000001,2024-11-30 07:36:43.810000+00:00,60,7.0612,6.6635,17.3894,6.2644
89892.46552999999,2024-11-30 06:36:40.896000+00:00,60,7.5419,8.3289,10.1545,5.7799
94705.4542966666,2024-11-30 05:36:38.479000+00:00,60,9.0867,5.7824,12.1044,4.9636
93018.66721999999,2024-11-30 04:36:35.694000+00:00,60,6.1989,6.7042,7.52,4.9798
93947.636265,2024-11-30 03:36:33.183000+00:00,60,6.1509,7.3451,12.799,5.55
92490.69435666669,2024-11-30 02:36:30.899000+00:00,60,8.5832,9.8687,9.8687,5.082
92429.68434666669,2024-11-30 01:36:28.082000+00:00,60,7.295,7.8743,10.1799,5.3561
90547.61107000004,2024-11-30 00:36:25.025000+00:00,60,7.6169,9.957,10.7039,6.0
87098.25001166666,2024-11-29 23:36:22.218000+00:00,60,9.8093,8.8731,21.2862,7.1265
86678.621955,2024-11-29 22:36:19.410000+00:00,60,9.6084,10.2204,33.2119,7.8753
86688.5940066667,2024-11-29 21:36:16.439000+00:00,60,9.9239,11.3028,12.0656,8.4155
83198.31298333334,2024-11-29 20:36:13.618000+00:00,60,9.1422,10.9916,13.9506,9.1422
82598.89713499999,2024-11-29 19:36:09.485000+00:00,60,10.7663,11.9608,13.6545,9.4017
83131.22296000001,2024-11-29 18:36:06.199000+00:00,60,11.0724,14.6344,16.3894,10.419
81674.2812866667,2024-11-29 17:36:02.887000+00:00,60,14.2171,16.6804,18.0867,12.0
76119.44529333332,2024-11-29 16:35:59.475000+00:00,60,18.375,19.764,22.6314,13.9685
76427.03854833334,2024-11-29 15:35:55.829000+00:00,60,18.8046,26.919,28.3077,18.6327
78962.13880333332,2024-11-29 14:35:52.097000+00:00,60,27.3047,15.5607,28.1546,14.0
77803.84436271188,2024-11-29 13:36:48.205000+00:00,59,16.3367,15.8942,22.4614,12.842
84100.65939166669,2024-11-29 12:36:43.948000+00:00,60,15.8826,9.676,18.8066,8.0047
86034.28295499997,2024-11-29 11:36:38.571000+00:00,60,9.5,11.8153,15.7492,8.0
83270.6013716667,2024-11-29 10:36:32.830000+00:00,60,12.4453,8.0,12.4453,6.0866
80873.71257999998,2024-11-29 09:36:27.813000+00:00,60,7.8105,7.752,12.7968,6.2203
80989.07854833333,2024-11-29 08:36:23.323000+00:00,60,6.5954,7.3659,9.1169,5.7551
89773.47394333333,2024-11-29 07:36:19.187000+00:00,60,8.0,7.1083,8.7838,5.0
89063.863815,2024-11-29 06:36:14.512000+00:00,60,6.5,5.902,8.9949,5.4675
92166.679995,2024-11-29 05:36:10.143000+00:00,60,6.1892,5.6294,7.8305,4.84
90824.7209933333,2024-11-29 04:36:06.257000+00:00,60,5.5768,4.8405,7.8266,4.2401
91782.56769,2024-11-29 03:36:02.758000+00:00,60,5.1058,5.2821,7.0409,4.4558
91722.50547499997,2024-11-29 02:35:59.550000+00:00,60,6.5696,6.6843,7.427,4.7648
92193.21986500002,2024-11-29 01:35:56.292000+00:00,60,5.4469,5.8626,7.4423,4.795
87021.9304016667,2024-11-29 00:35:52.881000+00:00,60,5.8353,5.3157,7.4469,4.938
93413.96193559324,2024-11-28 23:36:49.751000+00:00,59,6.0,7.1327,8.5205,5.0
92521.26352833332,2024-11-28 22:36:46.958000+00:00,60,7.0174,8.884,10.9615,6.0
91214.65531666664,2024-11-28 21:36:44.321000+00:00,60,8.2,9.2246,10.3835,7.0054
87488.24275500001,2024-11-28 20:36:41.548000+00:00,60,7.6552,9.3166,12.2909,6.6392
85496.22132833334,2024-11-28 19:36:37.527000+00:00,60,8.8668,11.5452,14.5418,8.0
83527.73399166664,2024-11-28 18:36:32.926000+00:00,60,11.4132,23.7243,23.7243,9.981
84014.24658166667,2024-11-28 17:36:29.502000+00:00,60,21.9373,11.4454,22.671,11.4454
81947.97775166667,2024-11-28 16:36:26.748000+00:00,60,11.1234,12.6509,16.0,9.0
82899.82985833332,2024-11-28 15:36:23.787000+00:00,60,11.9868,15.3991,18.5163,10.0
84071.50065166668,2024-11-28 14:36:21.045000+00:00,60,13.8719,14.272,18.7238,11.6251
84052.16584833333,2024-11-28 13:36:18.314000+00:00,60,15.5738,10.7741,21.5906,9.0353
85023.38692166666,2024-11-28 12:36:15.786000+00:00,60,11.032,9.147,14.0267,7.7971
85551.08592833331,2024-11-28 11:36:13.338000+00:00,60,8.9858,7.7704,9.811,6.1777
88615.34964500004,2024-11-28 10:36:10.926000+00:00,60,8.2012,8.1923,34.0,6.3632
93221.89748333328,2024-11-28 09:36:08.337000+00:00,60,9.2604,7.0394,10.2441,6.4215
82935.10357833335,2024-11-28 08:36:05.144000+00:00,60,6.0,8.1599,13.9046,6.0
91314.99134666665,2024-11-28 07:36:01.876000+00:00,60,8.632,7.9824,11.2187,7.0
88669.96914999996,2024-11-28 06:35:59.014000+00:00,60,7.0,10.476,10.8106,6.8497
92186.54473666665,2024-11-28 05:35:56.612000+00:00,60,8.814,10.5572,19.2096,8.0615
92048.10896666667,2024-11-28 04:35:54.166000+00:00,60,11.0159,9.3022,12.2763,7.0
90876.24216166665,2024-11-28 03:35:51.816000+00:00,60,8.7796,8.5025,9.7365,6.0
90977.70463389833,2024-11-28 02:36:49.050000+00:00,59,10.0,10.0594,11.628,7.736
96127.92090999997,2024-11-28 01:36:46.471000+00:00,60,9.472,10.194,11.5792,7.1724
81672.194615,2024-11-28 00:36:43.646000+00:00,60,11.6264,15.6876,22.9718,8.8884
79641.665005,2024-11-27 23:36:40.836000+00:00,60,18.1922,14.3265,41.7604,10.9476
85529.91192833336,2024-11-27 22:36:37.700000+00:00,60,13.9358,17.3453,19.5371,12.148
85051.59030999996,2024-11-27 21:36:34.471000+00:00,60,17.3539,18.8947,20.6498,14.6885
81156.38715333331,2024-11-27 20:36:31.632000+00:00,60,17.8562,22.1288,26.3324,16.6738
80914.65272166667,2024-11-27 19:36:28.515000+00:00,60,21.9225,25.7094,27.7797,17.0765
81910.38650666666,2024-11-27 18:36:25.215000+00:00,60,24.9095,18.5449,28.0197,16.0112
79699.51737166665,2024-11-27 17:36:22.117000+00:00,60,19.0,21.814,31.3792,16.1488
82351.82146166667,2024-11-27 16:36:18.654000+00:00,60,21.5905,34.8362,40.6273,19.95
80596.2454833333,2024-11-27 15:36:07.024000+00:00,60,25.4332,24.5101,39.6644,21.496
82441.10914999997,2024-11-27 14:36:03.258000+00:00,60,23.4306,14.946,28.8655,14.1133
82452.71142833334,2024-11-27 13:35:58.069000+00:00,60,15.2804,13.0,20.5702,12.737
85311.75809,2024-11-27 12:35:54.770000+00:00,60,13.4487,11.415,17.4023,9.7436
84459.07508999998,2024-11-27 11:35:51.436000+00:00,60,12.4673,13.7423,14.8095,8.8862
83935.52853559324,2024-11-27 10:36:47.533000+00:00,59,12.0179,12.019,21.1375,10.0
87077.53077333335,2024-11-27 09:36:43.850000+00:00,60,14.5757,9.6295,17.151,6.989
89915.10021166666,2024-11-27 08:36:41.408000+00:00,60,9.0705,9.804,11.4617,6.9651
86833.3464116667,2024-11-27 07:36:38.664000+00:00,60,10.2129,13.5588,14.8575,7.7221
89766.57824000003,2024-11-27 06:36:36.190000+00:00,60,14.6515,6.0513,15.0457,6.0513
94900.34270166668,2024-11-27 05:36:33.486000+00:00,60,6.5475,6.3964,21.5447,5.9007
92297.12397166665,2024-11-27 04:36:30.989000+00:00,60,6.2067,9.6928,12.0734,6.0
95566.76657166667,2024-11-27 03:36:28.291000+00:00,60,10.2531,8.0,10.8442,5.77
96708.82844999993,2024-11-27 02:36:25.865000+00:00,60,7.9356,7.1258,9.2926,6.0436
99073.63867833333,2024-11-27 01:36:22.984000+00:00,60,7.8619,8.6033,14.822,6.4005
90379.33390166666,2024-11-27 00:36:20.376000+00:00,60,8.2816,14.1074,15.7458,6.9628
90027.94323666666,2024-11-26 23:36:16.191000+00:00,60,13.7336,7.9339,14.8119,6.0578
90193.46235833333,2024-11-26 22:36:12.466000+00:00,60,6.9799,8.6135,9.9269,5.2103
86531.69710000002,2024-11-26 21:36:09.506000+00:00,60,8.6258,10.9643,11.9626,6.9761
93037.28305000001,2024-11-26 20:36:06.090000+00:00,60,11.8102,9.3365,14.2,7.4709
85555.77487333334,2024-11-26 19:36:00.004000+00:00,60,9.0,11.0221,14.5633,8.0079
82142.41356666667,2024-11-26 18:35:57.013000+00:00,60,10.1598,20.0,23.5199,8.9708
78562.93476833335,2024-11-26 17:35:52.920000+00:00,60,16.632,12.6561,24.9536,10.6684
79620.8047576271,2024-11-26 16:36:47.749000+00:00,59,13.4152,15.4648,18.5412,10.0058
87506.67547333331,2024-11-26 15:36:44.510000+00:00,60,16.4637,14.6781,23.0496,12.4311
84826.02800333334,2024-11-26 14:36:41.483000+00:00,60,13.2887,19.2413,28.5006,12.9203
86314.21471166665,2024-11-26 13:36:37.934000+00:00,60,20.5,17.5025,20.5,12.8983
86492.95801333334,2024-11-26 12:36:34.318000+00:00,60,18.5642,12.6319,31.4486,8.8202
83929.79999500002,2024-11-26 11:36:30.564000+00:00,60,12.5313,18.4576,23.1432,11.1332
86839.87877,2024-11-26 10:36:26.728000+00:00,60,19.8034,11.8883,20.8558,7.6429
88891.8992283333,2024-11-26 09:36:23.155000+00:00,60,11.1043,8.2491,12.3667,6.0
84921.04325833333,2024-11-26 08:36:19.934000+00:00,60,7.4516,14.6375,26.0342,6.3841
92873.89245166662,2024-11-26 07:36:17.023000+00:00,60,14.188,9.0622,16.6724,6.7263
96373.43188499998,2024-11-26 06:36:13.989000+00:00,60,9.9522,7.0,10.2072,5.4893
91551.10506166663,2024-11-26 05:36:10.553000+00:00,60,6.8559,7.0,8.7557,5.6985
79848.27489499998,2024-11-26 04:36:07.557000+00:00,60,7.0,7.1561,14.022,4.9855
88678.58479166668,2024-11-26 03:36:04.472000+00:00,60,5.3122,6.2325,8.0017,4.997
92846.94592833334,2024-11-26 02:36:01.541000+00:00,60,5.7806,7.3197,10.2248,5.6014
89260.81124166666,2024-11-26 01:35:58.676000+00:00,60,7.4962,9.2822,9.8796,6.0
91637.89360333332,2024-11-26 00:35:56.352000+00:00,60,8.1578,8.113,10.9332,6.0
95380.225285,2024-11-25 23:35:53.343000+00:00,60,8.1155,9.2164,10.8983,6.3128
90502.56164745761,2024-11-25 22:36:50.228000+00:00,59,8.8128,8.0853,21.339,7.6404
88847.84036499998,2024-11-25 21:36:45.971000+00:00,60,7.277,8.2331,10.6599,6.2505
84363.25247666665,2024-11-25 20:36:39.639000+00:00,60,7.9723,18.4615,20.6642,7.7017
84883.67947666669,2024-11-25 19:36:36.051000+00:00,60,20.6537,17.1528,21.3932,14.0
86193.16231500001,2024-11-25 18:36:32.556000+00:00,60,17.3512,14.8093,19.5931,11.9561
81241.84389333332,2024-11-25 17:36:29.855000+00:00,60,13.1352,15.6273,20.3305,10.9088
79617.77032833334,2024-11-25 16:36:25.982000+00:00,60,17.1243,21.9321,24.9804,14.6191
80851.56256999998,2024-11-25 15:36:22.530000+00:00,60,22.2976,25.3447,34.0831,19.451
82035.20868666665,2024-11-25 14:36:14.860000+00:00,60,26.1501,21.9623,42.109,20.3317
83052.6006916667,2024-11-25 13:36:11.036000+00:00,60,22.5548,15.8534,25.9841,13.4263
83439.25966833332,2024-11-25 12:36:07.816000+00:00,60,18.9851,11.3594,21.3234,11.0
86244.45212833332,2024-11-25 11:36:04.162000+00:00,60,12.4367,15.5674,19.4793,10.7429
85010.07508833332,2024-11-25 10:36:00.403000+00:00,60,15.2126,11.7565,25.0299,11.7565
84762.31377833334,2024-11-25 09:35:57.525000+00:00,60,13.21,14.2,17.6384,10.0
88778.50067,2024-11-25 08:35:51.781000+00:00,60,13.3196,7.0245,14.1133,6.4714
87727.52474406779,2024-11-25 07:36:47.677000+00:00,59,6.7,7.4498,11.0,6.3156
87650.39918,2024-11-25 06:36:44.403000+00:00,60,7.4033,6.6373,9.2135,5.9154
83936.01529666666,2024-11-25 05:36:40.982000+00:00,60,7.6811,6.5079,11.6647,5.3126
83209.60474666666,2024-11-25 04:36:38.002000+00:00,60,5.55,6.1871,8.2435,5.3126
90902.84063166665,2024-11-25 03:36:34.741000+00:00,60,6.9418,7.5837,9.0657,6.0841
98721.57817333339,2024-11-25 02:36:32.061000+00:00,60,8.0,7.2891,16.7275,6.2938
85764.30716000001,2024-11-25 01:36:29.352000+00:00,60,7.0,7.044,8.8933,6.0
92907.12413833334,2024-11-25 00:36:26.291000+00:00,60,7.1567,8.6025,11.6448,6.0017
89252.64683166664,2024-11-24 23:36:22.608000+00:00,60,7.9336,9.0315,12.7537,7.0272
91181.76801833334,2024-11-24 22:36:13.695000+00:00,60,8.8671,7.7931,10.03,6.5352
90607.746755,2024-11-24 21:36:09.913000+00:00,60,9.3235,7.2841,9.8669,6.7388
88178.18115666666,2024-11-24 20:36:07.207000+00:00,60,7.901,8.2344,11.6824,6.7013
87491.78051333333,2024-11-24 19:36:03.712000+00:00,60,9.1761,7.9518,9.7953,7.1762
86514.40461166666,2024-11-24 18:36:00.319000+00:00,60,8.6615,10.2841,11.82,7.7658
87053.34616666666,2024-11-24 17:35:57.493000+00:00,60,8.5733,11.4682,13.3475,8.0
85387.28098666665,2024-11-24 16:35:54.607000+00:00,60,10.7173,9.1921,13.6702,8.3571
87513.248505,2024-11-24 15:35:51.498000+00:00,60,10.3181,8.9661,14.2,6.7981
93149.93222542376,2024-11-24 14:36:48.859000+00:00,59,9.3444,8.7552,10.5032,7.0
86478.46594833332,2024-11-24 13:36:46.242000+00:00,60,8.3901,10.2675,12.2532,7.6098
87998.33828499998,2024-11-24 12:36:43.047000+00:00,60,11.0377,14.5906,26.4,9.1138
95677.68697833337,2024-11-24 11:36:39.879000+00:00,60,11.5029,7.4908,13.0718,6.6381
87486.06289166665,2024-11-24 10:36:36.485000+00:00,60,7.6527,7.1983,12.1436,6.9303
88747.29455166667,2024-11-24 09:36:33.058000+00:00,60,7.1064,9.0598,9.7187,6.99
89592.50609166664,2024-11-24 08:36:30.634000+00:00,60,8.9724,7.9781,12.0479,7.1583
90379.78350666672,2024-11-24 07:36:27.821000+00:00,60,8.798,7.745,11.5207,7.1087
92057.07738833333,2024-11-24 06:36:25.327000+00:00,60,8.4722,9.309,9.7306,6.8588
89036.14461499997,2024-11-24 05:36:22.508000+00:00,60,8.7817,8.2181,10.4397,7.0939
99088.86705499998,2024-11-24 04:36:19.998000+00:00,60,8.0944,10.0647,12.1961,7.8051
92791.364275,2024-11-24 03:36:16.733000+00:00,60,9.9877,9.2541,12.0016,8.1857
95426.61300333333,2024-11-24 02:36:14.350000+00:00,60,8.4954,9.0653,11.5222,8.3621
98412.179725,2024-11-24 01:36:11.115000+00:00,60,10.2453,10.0,14.2695,8.5143
98867.58203166664,2024-11-24 00:36:08.534000+00:00,60,10.3689,9.7685,19.0147,8.5286
